epoch,step,train/cardinality_error,train/cardinality_error_0,train/cardinality_error_1,train/cardinality_error_2,train/cardinality_error_enc,train/class_error,train/loss,train/loss_bbox,train/loss_bbox_0,train/loss_bbox_1,train/loss_bbox_2,train/loss_bbox_enc,train/loss_ce,train/loss_ce_0,train/loss_ce_1,train/loss_ce_2,train/loss_ce_enc,train/loss_giou,train/loss_giou_0,train/loss_giou_1,train/loss_giou_2,train/loss_giou_enc,train/lr,train/lr_max,train/lr_min,val/AP/not_occluded,val/AP/occluded,val/F1,val/ema_mAP_50,val/ema_mAP_50_95,val/ema_mAR,val/loss,val/mAP_50,val/mAP_50_95,val/mAP_75,val/mAR,val/precision,val/recall
20,1217,3703.132568359375,3674.763916015625,3740.1259765625,3728.35986328125,3861.478515625,0.5747126340866089,2.9235804080963135,0.009907398372888565,0.009710815735161304,0.009817020036280155,0.009878294542431831,0.01291658915579319,0.3205585777759552,0.3252831697463989,0.3198363184928894,0.32093343138694763,0.3873297870159149,0.09448812901973724,0.09378158301115036,0.09400259703397751,0.09430224448442459,0.11767007410526276,,,,,,,,,,,,,,,,
21,1249,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
21,1275,,,,,,,,,,,,,,,,,,,,,,,,,,0.8240770697593689,0.5622380971908569,0.8712719082832336,0.9016296863555908,0.700027585029602,0.8306034207344055,4.691592216491699,0.9081650972366333,0.6931576132774353,0.8006123304367065,0.817241370677948,0.86448734998703,0.8793103694915771
21,1275,3717.956787109375,3698.404052734375,3735.87939453125,3722.867431640625,3852.9384765625,0.7543103694915771,2.9029359817504883,0.010206488892436028,0.010313989594578743,0.010163377970457077,0.010232895612716675,0.011937581934034824,0.3207109570503235,0.32213377952575684,0.3199615776538849,0.3209596574306488,0.3683551549911499,0.09585768729448318,0.09658536314964294,0.09579546749591827,0.09571641683578491,0.10931684821844101,,,,,,,,,,,,,,,,
22,1299,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
22,1333,,,,,,,,,,,,,,,,,,,,,,,,,,0.8201901316642761,0.51350998878479,0.851445734500885,0.903921365737915,0.6974140405654907,0.824999988079071,5.148423194885254,0.8708667755126953,0.6668500304222107,0.7527082562446594,0.8159482479095459,0.8555781245231628,0.8491379022598267
22,1333,3790.8427734375,3741.731689453125,3752.6884765625,3787.814697265625,3864.7509765625,0.7239168882369995,2.754652976989746,0.009055130183696747,0.009053552523255348,0.00900890864431858,0.009040044620633125,0.011407745070755482,0.30576974153518677,0.3082601726055145,0.3056776821613312,0.3042883276939392,0.3618611991405487,0.08937378227710724,0.0894683226943016,0.08968663215637207,0.08927878737449646,0.10767708718776703,,,,,,,,,,,,,,,,
23,1349,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
23,1391,,,,,,,,,,,,,,,,,,,,,,,,,,0.8255726099014282,0.5456713438034058,0.8517544269561768,0.8891881108283997,0.690403163433075,0.8340517282485962,4.961224555969238,0.9066400527954102,0.685621976852417,0.7877095341682434,0.817241370677948,0.8477184772491455,0.8663793206214905
23,1391,3793.09814453125,3717.96875,3732.56689453125,3792.210205078125,3866.48388671875,0.6382626295089722,2.8607914447784424,0.009567071683704853,0.00981809850782156,0.009690515697002411,0.009528664872050285,0.011465348303318024,0.3177848756313324,0.3163410723209381,0.3165903687477112,0.316233366727829,0.3658671975135803,0.09443901479244232,0.09561330825090408,0.09494614601135254,0.09415882080793381,0.10965590924024582,,,,,,,,,,,,,,,,
24,1399,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
24,1449,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
24,1449,,,,,,,,,,,,,,,,,,,,,,,,,,0.8190106749534607,0.5342894196510315,0.8670231103897095,0.8933165073394775,0.6879287958145142,0.8280172348022461,4.987331867218018,0.876324474811554,0.6766500473022461,0.788324236869812,0.8228448033332825,0.8821083307266235,0.8534482717514038
24,1449,3805.533447265625,3709.326416015625,3741.883544921875,3804.002197265625,3869.699462890625,0.5111626386642456,2.7994184494018555,0.009499032981693745,0.009241503663361073,0.00941118597984314,0.009441840462386608,0.011055244132876396,0.313493013381958,0.31233468651771545,0.3122386336326599,0.3118000328540802,0.355068564414978,0.09291805326938629,0.09173165261745453,0.09253265708684921,0.092783622443676,0.10565376281738281,,,,,,,,,,,,,,,,
25,1499,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
25,1507,,,,,,,,,,,,,,,,,,,,,,,,,,0.8289415836334229,0.5224556922912598,0.8649789094924927,0.8882836103439331,0.6898779273033142,0.8284482955932617,5.070713520050049,0.8825542330741882,0.6756986379623413,0.7604925632476807,0.821982741355896,0.8471074104309082,0.8836206793785095
25,1507,3817.5615234375,3727.68212890625,3747.916015625,3816.596923828125,3871.41162109375,0.7543103694915771,2.7649121284484863,0.009042461402714252,0.008967210538685322,0.008931392803788185,0.009001625701785088,0.011639216914772987,0.3071209788322449,0.3085441589355469,0.3061407804489136,0.30699875950813293,0.3636651337146759,0.08986219763755798,0.08962558954954147,0.0891336053609848,0.08953653275966644,0.109107606112957,,,,,,,,,,,,,,,,
26,1549,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
26,1565,,,,,,,,,,,,,,,,,,,,,,,,,,0.8219833970069885,0.5365908145904541,0.8638168573379517,0.895779013633728,0.6939084529876709,0.8262931108474731,5.10292911529541,0.8971215486526489,0.6792870759963989,0.7890544533729553,0.8081896305084229,0.8611598610877991,0.8706896305084229
26,1565,3825.571044921875,3745.538818359375,3749.477294921875,3823.017333984375,3868.887939453125,0.4669540226459503,2.6485307216644287,0.00911614578217268,0.008991191163659096,0.008957871235907078,0.009037293493747711,0.010844499804079533,0.29401883482933044,0.2937968373298645,0.29204902052879333,0.2926555275917053,0.3389720618724823,0.0878661647439003,0.08720006048679352,0.08687886595726013,0.08733996748924255,0.1018669381737709,,,,,,,,,,,,,,,,
27,1599,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
27,1623,,,,,,,,,,,,,,,,,,,,,,,,,,0.797203779220581,0.5086369514465332,0.8557063937187195,0.8826245069503784,0.6855936050415039,0.824999988079071,5.178593635559082,0.85370934009552,0.6529203653335571,0.7385655045509338,0.8073275685310364,0.8413448333740234,0.8706896305084229
27,1623,3809.550537109375,3726.898681640625,3681.951416015625,3790.664794921875,3863.32763671875,0.8261494636535645,2.813817024230957,0.00942864827811718,0.009497365914285183,0.009382817894220352,0.009421679191291332,0.011725100688636303,0.3062654137611389,0.30727487802505493,0.30553072690963745,0.30638977885246277,0.3605673015117645,0.09458313137292862,0.09445919096469879,0.09437651187181473,0.09431142359972,0.1125250980257988,,,,,,,,,,,,,,,,
28,1649,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
28,1681,,,,,,,,,,,,,,,,,,,,,,,,,,0.8293756246566772,0.5521405339241028,0.8519096970558167,0.8844598531723022,0.6869165897369385,0.8237069249153137,5.053985595703125,0.8948502540588379,0.6907581090927124,0.782163679599762,0.8185344934463501,0.8286369442939758,0.8836206793785095
28,1681,3813.997802734375,3630.121826171875,3663.605712890625,3796.159423828125,3851.1142578125,0.8123342394828796,2.688257932662964,0.008988268673419952,0.009027795866131783,0.008931425400078297,0.009012372232973576,0.010972147807478905,0.3029748797416687,0.30253469944000244,0.30066102743148804,0.30266398191452026,0.34862419962882996,0.08662532269954681,0.08668709546327591,0.0865941271185875,0.08677651733160019,0.10138612240552902,,,,,,,,,,,,,,,,
29,1699,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
29,1739,,,,,,,,,,,,,,,,,,,,,,,,,,0.8330633640289307,0.5154827833175659,0.8523539900779724,0.8944501280784607,0.6906929612159729,0.8280172348022461,5.020846843719482,0.8801507353782654,0.6742730736732483,0.7786426544189453,0.8258620500564575,0.8348032832145691,0.875
29,1739,3830.449462890625,3673.487060546875,3694.51513671875,3802.393310546875,3863.82861328125,1.1162686347961426,2.716611385345459,0.008795756846666336,0.00875580683350563,0.00866758543998003,0.008789164014160633,0.011023582890629768,0.30262109637260437,0.30409324169158936,0.30333825945854187,0.3025166392326355,0.3510904014110565,0.08906923234462738,0.08893821388483047,0.0885668694972992,0.08916065096855164,0.10566110163927078,,,,,,,,,,,,,,,,
30,1749,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
30,1797,,,,,,,,,,,,,,,,,,,,,,,,,,0.8295764327049255,0.5588335990905762,0.8590371012687683,0.88859623670578,0.6907494068145752,0.8288792967796326,4.967331886291504,0.9017106890678406,0.6942049860954285,0.7944832444190979,0.8241379261016846,0.826458752155304,0.9008620977401733
30,1797,3839.852294921875,3749.492431640625,3778.174560546875,3820.613037109375,3870.090576171875,0.5940538644790649,2.643866539001465,0.008642059750854969,0.008661158382892609,0.008599735796451569,0.008655029349029064,0.011093271896243095,0.2952209711074829,0.29602012038230896,0.29338353872299194,0.2939505875110626,0.3419334292411804,0.08572941273450851,0.08611258119344711,0.08514107018709183,0.08609247952699661,0.10447554290294647,,,,,,,,,,,,,,,,
31,1799,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
31,1849,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
31,1855,,,,,,,,,,,,,,,,,,,,,,,,,,0.8196203708648682,0.5682919025421143,0.864437997341156,0.8916091322898865,0.6949553489685059,0.8293103575706482,4.921108245849609,0.9037472605705261,0.6939561367034912,0.8119760155677795,0.8159482479095459,0.8859970569610596,0.8491379022598267
31,1855,3836.97412109375,3729.916015625,3781.52685546875,3810.549560546875,3857.606689453125,0.18236075341701508,2.482264757156372,0.008012806996703148,0.008104871958494186,0.008076540194451809,0.008031975477933884,0.010226569138467312,0.274651437997818,0.27601996064186096,0.27451255917549133,0.27332907915115356,0.3234070837497711,0.08138315379619598,0.08173665404319763,0.08118481934070587,0.08112499117851257,0.09861007332801819,,,,,,,,,,,,,,,,
32,1899,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
32,1913,,,,,,,,,,,,,,,,,,,,,,,,,,0.8267338275909424,0.5209336876869202,0.8550339341163635,0.8926618099212646,0.6911529898643494,0.8301724195480347,5.006006240844727,0.8624570965766907,0.6738337278366089,0.764488935470581,0.8327586054801941,0.8844519853591919,0.8275862336158752
32,1913,3858.461181640625,3733.24365234375,3818.63134765625,3828.5302734375,3868.42138671875,0.5857647657394409,2.5397355556488037,0.008203195407986641,0.008247271180152893,0.008211496286094189,0.008217030204832554,0.009929457679390907,0.28741002082824707,0.2919372618198395,0.2904307544231415,0.288501501083374,0.33350422978401184,0.08083542436361313,0.08085887879133224,0.08061457425355911,0.08044426888227463,0.09420137107372284,,,,,,,,,,,,,,,,
33,1949,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
33,1971,,,,,,,,,,,,,,,,,,,,,,,,,,0.8335241079330444,0.5482879281044006,0.856537401676178,0.890147864818573,0.692879855632782,0.8284482955932617,5.014290809631348,0.8889168500900269,0.6909059882164001,0.7933509349822998,0.8284482955932617,0.8353511095046997,0.8793103694915771
33,1971,3869.435302734375,3665.71337890625,3804.653076171875,3826.35888671875,3862.767333984375,1.2516577243804932,2.634561061859131,0.008505266159772873,0.008605029433965683,0.00850237999111414,0.008521027863025665,0.010435580275952816,0.30057862401008606,0.30127134919166565,0.300152063369751,0.29996344447135925,0.3506057560443878,0.08257008343935013,0.08318954706192017,0.08262283354997635,0.08258214592933655,0.09860680252313614,,,,,,,,,,,,,,,,
34,1999,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
34,2029,,,,,,,,,,,,,,,,,,,,,,,,,,0.8161404132843018,0.5371733903884888,0.8278721570968628,0.8880180716514587,0.6913464665412903,0.829741358757019,5.460464000701904,0.8892796039581299,0.6766569018363953,0.7891895771026611,0.821982741355896,0.8135661482810974,0.8620689511299133
34,2029,3873.56689453125,3658.27587890625,3801.99365234375,3832.392333984375,3860.208984375,1.193633794784546,2.566025495529175,0.008116991259157658,0.008177854120731354,0.008117764256894588,0.008080198429524899,0.009998941794037819,0.29675018787384033,0.2976664900779724,0.29545336961746216,0.29609793424606323,0.342157781124115,0.07978104799985886,0.07991465926170349,0.07919254899024963,0.07936836034059525,0.09446371346712112,,,,,,,,,,,,,,,,
35,2049,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
35,2087,,,,,,,,,,,,,,,,,,,,,,,,,,0.8117342591285706,0.5284780263900757,0.8602620363235474,0.8901418447494507,0.6936370134353638,0.8301724195480347,5.068328380584717,0.8709777593612671,0.6701061725616455,0.7797577381134033,0.8241379261016846,0.8716813921928406,0.8491379022598267
35,2087,3864.728515625,3700.3740234375,3797.163818359375,3822.904052734375,3866.711181640625,0.35919538140296936,2.558664560317993,0.008482756093144417,0.00835941731929779,0.008405490778386593,0.008505603298544884,0.010230004787445068,0.2899666428565979,0.2868046462535858,0.2874996066093445,0.28922146558761597,0.32932642102241516,0.08313153684139252,0.0823616236448288,0.08268401771783829,0.08327616751194,0.0965108722448349,,,,,,,,,,,,,,,,
36,2099,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
36,2145,,,,,,,,,,,,,,,,,,,,,,,,,,0.8245716094970703,0.5208601355552673,0.8580191135406494,0.8918583989143372,0.6936869025230408,0.8331896662712097,5.27600622177124,0.8662539720535278,0.6727159023284912,0.7888370752334595,0.8232758641242981,0.8465964794158936,0.8706896305084229
36,2145,3856.4365234375,3668.541015625,3771.679931640625,3796.079833984375,3858.574462890625,0.2597258985042572,2.4738309383392334,0.008190841414034367,0.00813501887023449,0.00811607763171196,0.008197108283638954,0.009600126184523106,0.27364447712898254,0.2755725383758545,0.2743509113788605,0.27326247096061707,0.31797364354133606,0.08213625848293304,0.08253362029790878,0.08230463415384293,0.08228670805692673,0.09465458989143372,,,,,,,,,,,,,,,,
37,2149,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
37,2199,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
37,2203,,,,,,,,,,,,,,,,,,,,,,,,,,0.8269677758216858,0.5755214095115662,0.8665889501571655,0.8895864486694336,0.6946606636047363,0.829741358757019,4.828028202056885,0.9059814214706421,0.701244592666626,0.7867146730422974,0.8159482479095459,0.8871257305145264,0.8491379022598267
37,2203,3872.8447265625,3604.053955078125,3792.638916015625,3837.55712890625,3857.170166015625,0.4420866370201111,2.4303791522979736,0.00801753532141447,0.007990955375134945,0.008037743158638477,0.008020349778234959,0.009615925140678883,0.2767982482910156,0.2751784920692444,0.2743375599384308,0.2756138741970062,0.31203579902648926,0.07865650951862335,0.0781412199139595,0.07818038016557693,0.07858353108167648,0.09043939411640167,,,,,,,,,,,,,,,,
38,2249,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
38,2261,,,,,,,,,,,,,,,,,,,,,,,,,,0.8158965706825256,0.5447263717651367,0.8653150200843811,0.8899165987968445,0.6976901292800903,0.8327586054801941,5.065386772155762,0.8706733584403992,0.6803115010261536,0.7685228586196899,0.8293103575706482,0.9001027345657349,0.8362069129943848
38,2261,3877.75634765625,3671.716552734375,3766.9990234375,3858.720947265625,3848.93212890625,0.46695399284362793,2.4291489124298096,0.007645339705049992,0.0075850230641663074,0.007618431467562914,0.00763273611664772,0.009680281393229961,0.27599090337753296,0.27425551414489746,0.27254971861839294,0.27538546919822693,0.32784703373908997,0.07750672847032547,0.07695642858743668,0.07705460488796234,0.07739553600549698,0.09224224835634232,,,,,,,,,,,,,,,,
39,2299,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
39,2319,,,,,,,,,,,,,,,,,,,,,,,,,,0.8136289715766907,0.534019410610199,0.8599274754524231,0.8887152075767517,0.6961230039596558,0.8318965435028076,5.147759437561035,0.8915276527404785,0.6738241910934448,0.7736095786094666,0.8129310607910156,0.8906023502349854,0.8362069129943848
39,2319,3872.581787109375,3699.127197265625,3763.8857421875,3855.904052734375,3844.601318359375,0.0,2.3862686157226562,0.007822880521416664,0.007693542633205652,0.0077595640905201435,0.007792948745191097,0.009446780197322369,0.2674846351146698,0.26849767565727234,0.2665533423423767,0.26705318689346313,0.3143478333950043,0.07774360477924347,0.07700621336698532,0.07725735008716583,0.07746423780918121,0.09040528535842896,,,,,,,,,,,,,,,,
40,2349,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
40,2377,,,,,,,,,,,,,,,,,,,,,,,,,,0.8277663588523865,0.5182124972343445,0.8588987588882446,0.8893644213676453,0.6970232725143433,0.8323276042938232,5.177016735076904,0.876244843006134,0.6729894280433655,0.7420424222946167,0.826724112033844,0.8515765070915222,0.8663793206214905
40,2377,3875.77587890625,3681.668212890625,3786.271484375,3856.04638671875,3856.675537109375,0.21551723778247833,2.3503119945526123,0.007404664531350136,0.007382027339190245,0.007377341389656067,0.007424990646541119,0.009433276019990444,0.2634354531764984,0.2633517384529114,0.2626195251941681,0.2628209888935089,0.3139491379261017,0.07578248530626297,0.07584013789892197,0.0754861831665039,0.07599631696939468,0.09140679985284805,,,,,,,,,,,,,,,,
41,2399,,,,,,,,,,,,,,,,,,,,,,,4.999999873689376e-05,7.349999941652641e-05,3.232564267818816e-06,,,,,,,,,,,,,
41,2435,,,,,,,,,,,,,,,,,,,,,,,,,,0.8264302611351013,0.5327667593955994,0.8747777938842773,0.8847852945327759,0.6865297555923462,0.8280172348022461,5.022675037384033,0.8777677416801453,0.6795985102653503,0.7692202925682068,0.8254310488700867,0.8924951553344727,0.857758641242981
41,2435,3870.7822265625,3614.908447265625,3764.115234375,3862.148681640625,3837.4169921875,0.2514367699623108,2.4503049850463867,0.0077509148977696896,0.007723438553512096,0.007676945999264717,0.007789854891598225,0.011459916830062866,0.26713448762893677,0.26995527744293213,0.267047643661499,0.267459899187088,0.341526597738266,0.07713903486728668,0.07699458301067352,0.07665863633155823,0.07737238705158234,0.10442274808883667,,,,,,,,,,,,,,,,
